
Linux 5.2.8org200301+ (knl03.kisti.re.kr) 	2020년 05월 29일 	_x86_64_	(272 CPU)

                CPU     %user     %nice   %system   %iowait    %steal     %idle
                all     88.25      0.00      0.56      0.00      0.00     11.19
                all     35.06      0.00      0.10      0.00      0.00     64.84
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.32      0.00      0.24      0.00      0.00     99.45
                all      0.09      0.00      0.34      0.00      0.00     99.57
                all      0.17      0.00      0.36      0.03      0.00     99.44
                all      0.11      0.00      0.35      0.00      0.00     99.54
                all      0.12      0.00      0.39      0.02      0.00     99.47
                all      0.11      0.00      0.33      0.00      0.00     99.55
                all      0.08      0.00      0.34      0.00      0.00     99.58
                all      0.15      0.00      0.42      0.00      0.00     99.43
                all      0.10      0.00      0.33      0.00      0.00     99.56
                all      0.08      0.00      0.33      0.00      0.00     99.59
                all      0.14      0.00      0.40      0.02      0.00     99.44
                all      0.09      0.00      0.33      0.04      0.00     99.54
                all      0.08      0.00      0.59      0.06      0.00     99.28
                all      0.12      0.00      0.63      0.06      0.00     99.20
                all      0.10      0.00      0.61      0.06      0.00     99.24
                all      0.09      0.00      0.60      0.06      0.00     99.25
                all      0.08      0.00      0.47      0.06      0.00     99.39
                all      0.13      0.00      0.41      0.03      0.00     99.43
                all      0.11      0.00      0.33      0.02      0.00     99.54
                all      0.07      0.00      0.35      0.04      0.00     99.54
                all      0.14      0.00      0.40      0.02      0.00     99.44
                all      0.10      0.00      0.34      0.03      0.00     99.54
                all      0.09      0.00      0.35      0.03      0.00     99.53
                all      0.14      0.00      0.40      0.01      0.00     99.44
                all      0.07      0.00      0.36      0.03      0.00     99.54
                all      0.11      0.00      0.33      0.02      0.00     99.53
                all      0.10      0.00      0.36      0.04      0.00     99.51
                all      0.13      0.00      0.39      0.02      0.00     99.46
                all      0.10      0.00      0.33      0.02      0.00     99.55
                all      0.08      0.00      0.35      0.03      0.00     99.53
                all      0.15      0.00      0.39      0.02      0.00     99.44
                all      0.09      0.00      0.34      0.03      0.00     99.54
                all      0.10      0.00      0.33      0.02      0.00     99.54
                all      0.14      0.00      0.39      0.02      0.00     99.45
                all      0.08      0.00      0.34      0.04      0.00     99.54
                all      0.11      0.00      0.33      0.02      0.00     99.54
                all      0.11      0.00      0.43      0.03      0.00     99.43
                all      0.11      0.00      0.34      0.02      0.00     99.53
                all      0.08      0.00      0.34      0.03      0.00     99.54
                all      0.11      0.00      0.33      0.02      0.00     99.53
                all      0.14      0.00      0.40      0.02      0.00     99.45
                all      0.10      0.00      0.43      0.02      0.00     99.45
                all      0.10      0.00      0.34      0.00      0.00     99.55
                all      0.12      0.00      0.40      0.02      0.00     99.46
                all      0.08      0.00      0.37      0.00      0.00     99.57
                all      0.11      0.00      0.33      0.00      0.00     99.56
                all      0.12      0.00      0.42      0.00      0.00     99.46
                all      0.09      0.00      9.74      0.00      0.00     90.17
                all      0.05      0.00     43.28      0.00      0.00     56.67
                all      0.23      0.00     11.68     15.48      0.00     72.61
                all      0.18      0.00      2.32     26.33      0.00     71.17
                all      0.19      0.00      2.63     26.05      0.00     71.13
                all      0.09      0.00      1.38     25.49      0.00     73.03
                all      0.14      0.00      1.42     23.27      0.00     75.18
                all      0.09      0.00      1.25     16.28      0.00     82.37
                all      0.05      0.00      0.71      5.28      0.00     93.96
                all      0.06      0.00      0.52      0.68      0.00     98.75
                all      0.03      0.00      0.41      0.20      0.00     99.36
                all      0.03      0.00      0.49      0.11      0.00     99.37
                all      0.05      0.00      0.41      0.13      0.00     99.41
                all      0.03      0.00      0.56      0.01      0.00     99.39
end------
                all      0.09      0.00      0.87      0.00      0.00     99.04
                all      0.14      0.00      0.81      0.00      0.00     99.04
                all      0.17      0.00      0.89      0.00      0.00     98.94
                all      0.14      0.00      0.82      0.00      0.00     99.04
                all      0.14      0.00      0.78      0.00      0.00     99.08
                all      0.17      0.00      0.53      0.00      0.00     99.29
                all      0.15      0.00      0.62      0.00      0.00     99.23
                all      0.13      0.00      0.44      0.00      0.00     99.44
                all      0.26      0.00      0.62      0.01      0.00     99.11
start----
                all     33.02      0.00      0.63      0.00      0.00     66.34
                all     99.66      0.00      0.34      0.00      0.00      0.00
                all     99.02      0.00      0.98      0.00      0.00      0.00
                all     98.95      0.00      1.05      0.00      0.00      0.00
                all     98.52      0.00      0.67      0.00      0.00      0.80
                all     96.86      0.00      0.37      0.00      0.00      2.77
                all     93.32      0.00      0.43      0.00      0.00      6.25
                all     73.52      0.00      0.45      0.00      0.00     26.03
                all      4.20      0.00      0.08      0.00      0.00     95.72
                all      0.38      0.00      0.07      0.00      0.00     99.54
                all      0.21      0.00      4.01      5.82      0.00     89.95
                all      0.17      0.00      2.21     22.06      0.00     75.56
                all      0.25      0.00      3.41     21.36      0.00     74.99
                all      0.13      0.00      2.08     23.25      0.00     74.54
                all      0.13      0.00      1.46     23.96      0.00     74.45
                all      0.10      0.00      1.36     19.96      0.00     78.58
                all      0.09      0.00      1.22     13.89      0.00     84.80
                all      0.08      0.00      0.73      5.05      0.00     94.14
                all      0.03      0.00      0.41      0.83      0.00     98.74
                all      0.02      0.00      0.42      0.71      0.00     98.84
                all      0.06      0.00      0.37      0.03      0.00     99.55
end------
                all      0.08      0.00      0.62      0.00      0.00     99.30
                all      0.13      0.00      0.83      0.00      0.00     99.04
                all      0.13      0.00      0.82      0.00      0.00     99.05
                all      0.15      0.00      0.67      0.01      0.00     99.17
                all      0.13      0.00      0.57      0.00      0.00     99.30
                all      0.13      0.00      0.70      0.00      0.00     99.17
                all      0.18      0.00      0.81      0.00      0.00     99.01
start----
                all      0.14      0.00      0.70      0.00      0.00     99.16
                all     75.81      0.00      0.84      0.00      0.00     23.35
                all     99.03      0.00      0.97      0.00      0.00      0.00
                all     98.90      0.00      0.91      0.00      0.00      0.19
                all     97.72      0.00      0.55      0.00      0.00      1.72
                all     96.11      0.00      0.66      0.00      0.00      3.23
                all     92.83      0.00      0.41      0.00      0.00      6.76
                all     74.46      0.00      0.16      0.00      0.00     25.39
                all      4.74      0.00      0.08      0.00      0.00     95.18
                all      0.43      0.00      0.14      0.00      0.00     99.42
                all      0.15      0.00     15.16      1.18      0.00     83.51
                all      0.18      0.00     39.07      4.06      0.00     56.70
                all      0.17      0.00      2.06     24.25      0.00     73.52
                all      0.20      0.00      2.67     24.48      0.00     72.65
                all      0.13      0.00      2.01     24.07      0.00     73.79
                all      0.14      0.00      1.47     21.97      0.00     76.42
                all      0.09      0.00      1.31     16.93      0.00     81.66
                all      0.07      0.00      0.82      8.12      0.00     90.99
                all      0.03      0.00      0.51      1.96      0.00     97.50
                all      0.08      0.00      0.57      0.10      0.00     99.25
end------
                all      0.04      0.00      0.60      0.00      0.00     99.35
                all      0.15      0.00      0.81      0.00      0.00     99.04
                all      0.17      0.00      0.88      0.00      0.00     98.95
                all      0.15      0.00      0.81      0.00      0.00     99.05
                all      0.13      0.00      0.51      0.00      0.00     99.36
                all      0.18      0.00      0.52      0.00      0.00     99.30
                all      0.13      0.00      0.82      0.00      0.00     99.05
                all      0.14      0.00      0.82      0.00      0.00     99.04
start----
                all      0.08      0.00      0.57      0.09      0.00     99.26
                all     67.36      0.00      0.79      0.00      0.00     31.85
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     99.08      0.00      0.92      0.00      0.00      0.00
                all     98.67      0.00      0.92      0.00      0.00      0.41
                all     97.14      0.00      0.54      0.00      0.00      2.32
                all     88.21      0.00      0.41      0.00      0.00     11.39
                all     51.18      0.00      0.13      0.00      0.00     48.70
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.34      0.00      0.13      0.00      0.00     99.53
                all      0.12      0.00      0.42      0.00      0.00     99.47
                all      0.10      0.00      0.37      0.00      0.00     99.54
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.13      0.00      0.43      0.00      0.00     99.44
                all      0.08      0.00      0.37      0.00      0.00     99.54
                all      0.08      0.00      0.36      0.00      0.00     99.55
                all      0.24      0.00      6.29      0.00      0.00     93.47
                all      0.15      0.00      4.49     15.69      0.00     79.67
end------
                all      0.01      0.00      0.42      0.00      0.00     99.57
                all      0.16      0.00      0.87      0.00      0.00     98.97
                all      0.14      0.00      0.71      0.00      0.00     99.15
                all      0.16      0.00      0.49      0.00      0.00     99.35
                all      0.14      0.00      0.45      0.00      0.00     99.41
                all      0.18      0.00      0.53      0.00      0.00     99.30
start----
                all      0.14      0.00      0.38      0.00      0.00     99.48
                all     58.94      0.00      0.63      0.00      0.00     40.43
                all     99.40      0.00      0.60      0.00      0.00      0.00
                all     99.41      0.00      0.59      0.00      0.00      0.00
                all     99.52      0.00      0.48      0.00      0.00      0.00
                all     99.69      0.00      0.31      0.00      0.00      0.00
                all     98.36      0.00      0.62      0.00      0.00      1.02
                all     81.87      0.00      0.34      0.00      0.00     17.79
                all     19.41      0.00      0.09      0.00      0.00     80.50
                all      0.40      0.00      0.11      0.00      0.00     99.49
                all      0.19      0.00      0.32      0.00      0.00     99.48
                all      0.22      0.00     16.25      0.00      0.00     83.53
                all      0.10      0.00      3.33     18.58      0.00     78.00
                all      0.13      0.00      1.25      5.00      0.00     93.63
end------
                all      0.09      0.00      0.26      0.00      0.00     99.65
                all      0.14      0.00      0.44      0.00      0.00     99.42
                all      0.17      0.00      0.69      0.00      0.00     99.14
                all      0.14      0.00      0.75      0.00      0.00     99.11
start----
                all     36.61      0.00      0.63      0.01      0.00     62.76
                all     99.51      0.00      0.49      0.00      0.00      0.00
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     99.47      0.00      0.53      0.00      0.00      0.00
                all     99.70      0.00      0.30      0.00      0.00      0.00
                all     98.02      0.00      0.65      0.00      0.00      1.33
                all     80.15      0.00      0.30      0.00      0.00     19.54
                all     13.89      0.00      0.09      0.00      0.00     86.01
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.19      0.00      0.37      0.00      0.00     99.44
                all      0.23      0.00     25.74      0.26      0.00     73.77
                all      0.14      0.00      1.78      1.06      0.00     97.02
end------
                all      0.05      0.00      0.28      0.00      0.00     99.67
                all      0.14      0.00      0.44      0.00      0.00     99.42
                all      0.15      0.00      0.44      0.00      0.00     99.41
                all      0.15      0.00      0.46      0.00      0.00     99.39
start----
                all      0.14      0.00      0.40      0.01      0.00     99.45
                all     94.16      0.00      0.68      0.00      0.00      5.16
                all     99.56      0.00      0.44      0.00      0.00      0.00
                all     99.13      0.00      0.87      0.00      0.00      0.00
                all     99.34      0.00      0.66      0.00      0.00      0.00
                all     99.64      0.00      0.36      0.00      0.00      0.00
                all     99.16      0.00      0.48      0.00      0.00      0.36
                all     89.88      0.00      0.58      0.00      0.00      9.54
                all     43.01      0.00      0.14      0.00      0.00     56.86
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.40      0.00      0.20      0.00      0.00     99.40
                all      0.12      0.00      0.38      0.00      0.00     99.50
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.09      0.00      0.36      0.02      0.00     99.53
                all      0.14      0.00      0.43      0.02      0.00     99.42
                all      0.09      0.00      0.34      0.02      0.00     99.55
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.13      0.00      0.44      0.00      0.00     99.44
                all      0.10      0.00      0.36      0.00      0.00     99.55
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.13      0.00      0.42      0.00      0.00     99.46
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.08      0.00      0.37      0.00      0.00     99.55
                all      0.22      0.00     19.07      0.00      0.00     80.71
                all      0.22      0.00     11.33      0.65      0.00     87.81
                all      0.13      0.00      1.31      0.13      0.00     98.43
end------
                all      0.01      0.00      0.28      0.00      0.00     99.71
                all      0.17      0.00      0.49      0.00      0.00     99.34
                all      0.15      0.00      0.43      0.00      0.00     99.42
                all      0.14      0.00      0.43      0.00      0.00     99.43
start----
                all      0.16      0.00      0.46      0.01      0.00     99.37
                all     59.38      0.00      0.59      0.00      0.00     40.03
                all     99.68      0.00      0.32      0.00      0.00      0.00
                all     99.33      0.00      0.67      0.00      0.00      0.00
                all     99.40      0.00      0.60      0.00      0.00      0.00
                all     99.57      0.00      0.43      0.00      0.00      0.00
                all     98.05      0.00      0.39      0.00      0.00      1.56
                all     78.82      0.00      0.39      0.00      0.00     20.80
                all     10.22      0.00      0.08      0.00      0.00     89.70
                all      0.39      0.00      0.08      0.00      0.00     99.53
                all      0.15      0.00      0.42      0.00      0.00     99.44
                all      0.40      0.00     27.14      0.00      0.00     72.46
                all      0.09      0.00     13.93     11.02      0.00     74.95
                all      0.18      0.00      2.27     19.22      0.00     78.33
end------
                all      0.00      0.00      0.31      0.00      0.00     99.69
                all      0.14      0.00      0.44      0.00      0.00     99.41
                all      0.16      0.00      0.49      0.00      0.00     99.35
                all      0.14      0.00      0.43      0.00      0.00     99.43
start----
                all      0.13      0.00      0.64      0.00      0.00     99.23
                all     44.91      0.00      0.90      0.00      0.00     54.18
                all     99.68      0.00      0.32      0.00      0.00      0.00
                all     99.46      0.00      0.54      0.00      0.00      0.00
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.51      0.00      0.49      0.00      0.00      0.00
                all     99.15      0.00      0.38      0.00      0.00      0.47
                all     88.24      0.00      0.49      0.00      0.00     11.27
                all     38.11      0.00      0.14      0.00      0.00     61.75
                all      0.39      0.00      0.08      0.00      0.00     99.53
                all      0.31      0.00      0.22      0.00      0.00     99.48
                all      0.26      0.00     15.34      0.06      0.00     84.34
                all      0.07      0.00     21.72     19.69      0.00     58.52
                all      0.20      0.00      2.79     20.72      0.00     76.29
end------
                all      0.04      0.00      0.37      0.00      0.00     99.59
                all      0.14      0.00      0.42      0.00      0.00     99.44
                all      0.15      0.00      0.46      0.00      0.00     99.39
                all      0.18      0.00      0.58      0.00      0.00     99.24
start----
                all      0.14      0.00      0.40      0.00      0.00     99.46
                all     52.85      0.00      0.63      0.00      0.00     46.51
                all     99.50      0.00      0.50      0.00      0.00      0.00
                all     99.13      0.00      0.87      0.00      0.00      0.00
                all     99.05      0.00      0.95      0.00      0.00      0.00
                all     98.27      0.00      0.71      0.00      0.00      1.02
                all     96.55      0.00      0.58      0.00      0.00      2.87
                all     93.85      0.00      0.48      0.00      0.00      5.67
                all     81.34      0.00      0.13      0.00      0.00     18.53
                all     19.75      0.00      0.09      0.00      0.00     80.16
                all      0.43      0.00      0.13      0.00      0.00     99.44
                all      0.21      0.00      0.24      0.00      0.00     99.55
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.12      0.00      0.41      0.00      0.00     99.47
                all      0.12      0.00      0.38      0.00      0.00     99.50
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.13      0.00      0.42      0.01      0.00     99.44
                all      0.09      0.00      0.37      0.00      0.00     99.55
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.12      0.00      0.41      0.00      0.00     99.46
                all      0.09      0.00      0.46      0.02      0.00     99.43
                all      0.07      0.00      0.57      0.07      0.00     99.28
                all      0.13      0.00      0.43      0.00      0.00     99.44
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.09      0.00      0.35      0.01      0.00     99.55
                all      0.09      0.00      0.36      0.00      0.00     99.55
                all      0.13      0.00      0.41      0.00      0.00     99.46
                all      0.09      0.00      0.35      0.01      0.00     99.55
                all      0.10      0.00      0.33      0.00      0.00     99.58
                all      0.14      0.00      0.41      0.00      0.00     99.44
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.10      0.00      0.35      0.01      0.00     99.54
                all      0.14      0.00      0.42      0.00      0.00     99.44
                all      0.10      0.00      0.33      0.00      0.00     99.57
                all      0.05      0.00      0.40      0.01      0.00     99.54
                all      0.32      0.00     48.09      0.01      0.00     51.59
                all      0.19      0.00     18.87     27.49      0.00     53.46
                all      0.16      0.00      2.54     42.98      0.00     54.32
                all      0.14      0.00      1.85     34.33      0.00     63.68
                all      0.09      0.00      0.82      2.33      0.00     96.76
end------
                all      0.09      0.00      0.54      0.01      0.00     99.37
                all      0.14      0.00      0.44      0.00      0.00     99.42
                all      0.18      0.00      0.52      0.00      0.00     99.30
                all      0.15      0.00      0.43      0.00      0.00     99.42
start----
                all      0.14      0.00      0.40      0.00      0.00     99.46
                all     51.62      0.00      0.64      0.00      0.00     47.73
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.30      0.00      0.70      0.00      0.00      0.00
                all     99.27      0.00      0.73      0.00      0.00      0.00
                all     98.85      0.00      0.59      0.00      0.00      0.56
                all     98.12      0.00      0.35      0.00      0.00      1.52
                all     93.69      0.00      0.28      0.00      0.00      6.03
                all     76.89      0.00      0.17      0.00      0.00     22.94
                all     10.74      0.00      0.21      0.00      0.00     89.05
                all      0.39      0.00      0.07      0.00      0.00     99.55
                all      0.15      0.00      0.32      0.00      0.00     99.54
                all      0.44      0.00     22.91      1.25      0.00     75.41
                all      0.07      0.00      8.40     26.57      0.00     64.96
                all      0.19      0.00      8.84     38.65      0.00     52.32
                all      0.13      0.00      1.93     35.83      0.00     62.11
                all      0.16      0.00      1.61     13.60      0.00     84.63
                all      0.02      0.00      0.39      0.00      0.00     99.59
end------
                all      0.11      0.00      0.58      0.00      0.00     99.31
                all      0.19      0.00      0.50      0.00      0.00     99.32
                all      0.17      0.00      0.44      0.00      0.00     99.39
                all      0.16      0.00      0.43      0.00      0.00     99.41
start----
                all      0.14      0.00      0.38      0.01      0.00     99.47
                all     69.91      0.00      0.68      0.00      0.00     29.41
                all     99.68      0.00      0.32      0.00      0.00      0.00
                all     99.44      0.00      0.56      0.00      0.00      0.00
                all     99.41      0.00      0.59      0.00      0.00      0.00
                all     99.47      0.00      0.53      0.00      0.00      0.00
                all     99.27      0.00      0.47      0.00      0.00      0.27
                all     94.10      0.00      0.53      0.00      0.00      5.37
                all     71.10      0.00      0.38      0.00      0.00     28.52
                all      3.47      0.00      0.08      0.00      0.00     96.45
                all      0.39      0.00      0.08      0.00      0.00     99.53
                all      0.16      0.00      0.40      0.00      0.00     99.44
                all      0.38      0.00     24.03      0.21      0.00     75.38
                all      0.05      0.00      8.50     18.99      0.00     72.45
                all      0.16      0.00      2.87     39.61      0.00     57.35
                all      0.19      0.00      2.05     34.22      0.00     63.54
                all      0.11      0.00      1.61     22.58      0.00     75.70
                all      0.04      0.00      0.53      1.59      0.00     97.83
                all      0.06      0.00      0.71      0.00      0.00     99.23
end------
                all      0.12      0.00      0.81      0.00      0.00     99.07
                all      0.13      0.00      0.59      0.00      0.00     99.28
                all      0.17      0.00      0.50      0.00      0.00     99.32
                all      0.16      0.00      0.44      0.00      0.00     99.40
                all      0.14      0.00      0.43      0.00      0.00     99.43
start----
                all      0.09      0.00      0.49      0.01      0.00     99.41
                all     63.67      0.00      0.94      0.00      0.00     35.39
                all     99.32      0.00      0.68      0.00      0.00      0.00
                all     99.10      0.00      0.90      0.00      0.00      0.00
                all     98.77      0.00      1.02      0.00      0.00      0.20
                all     98.23      0.00      0.77      0.00      0.00      0.99
                all     96.03      0.00      0.28      0.00      0.00      3.69
                all     79.53      0.00      0.39      0.00      0.00     20.08
                all      8.51      0.00      0.08      0.00      0.00     91.41
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.19      0.00      0.38      0.00      0.00     99.43
                all      0.09      0.00      0.38      0.00      0.00     99.53
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.13      0.00      0.42      0.00      0.00     99.45
                all      0.10      0.00      0.40      0.00      0.00     99.51
                all      0.11      0.00      0.36      0.00      0.00     99.54
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.13      0.00      0.43      0.00      0.00     99.44
                all      0.09      0.00      0.36      0.00      0.00     99.54
                all      0.11      0.00      0.37      0.00      0.00     99.52
                all      0.13      0.00      0.42      0.00      0.00     99.45
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.09      0.00      0.38      0.00      0.00     99.53
                all      0.14      0.00      0.42      0.07      0.00     99.37
                all      0.10      0.00      0.37      0.00      0.00     99.53
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.11      0.00      0.38      0.00      0.00     99.51
                all      0.12      0.00      0.39      0.01      0.00     99.48
                all      0.10      0.00      0.35      0.00      0.00     99.56
                all      0.08      0.00      0.37      0.00      0.00     99.55
                all      0.13      0.00      0.43      0.00      0.00     99.44
                all      0.11      0.00      0.34      0.01      0.00     99.54
                all      0.11      0.00      0.36      0.00      0.00     99.54
                all      0.13      0.00      0.41      0.00      0.00     99.46
                all      0.10      0.00      0.36      0.00      0.00     99.55
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.13      0.00      0.43      0.00      0.00     99.44
                all      0.11      0.00      0.35      0.00      0.00     99.54
                all      0.09      0.00      0.36      0.00      0.00     99.55
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.13      0.00      0.41      0.00      0.00     99.46
                all      0.10      0.00      0.35      0.00      0.00     99.54
                all      0.09      0.00      0.36      0.00      0.00     99.55
                all      0.13      0.00      0.42      0.01      0.00     99.45
                all      0.10      0.00      0.34      0.00      0.00     99.56
                all      0.10      0.00      0.34      0.00      0.00     99.56
                all      0.14      0.00      0.41      0.00      0.00     99.45
                all      0.10      0.00      0.35      0.01      0.00     99.55
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.11      0.00      0.38      0.00      0.00     99.50
                all      0.11      0.00      0.38      0.00      0.00     99.51
                all      0.10      0.00      0.34      0.00      0.00     99.55
                all      0.09      0.00      0.35      0.01      0.00     99.54
                all      0.14      0.00      0.41      0.00      0.00     99.45
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.10      0.00      0.33      0.01      0.00     99.55
                all      0.09      0.00      0.48      0.00      0.00     99.44
                all      0.27      0.00     29.37      0.01      0.00     70.35
                all      0.18      0.00     85.04      0.02      0.00     14.76
                all      0.38      0.00     57.82      4.53      0.00     37.27
                all      0.21      0.00      2.94     32.63      0.00     64.22
                all      0.18      0.00      2.53     26.73      0.00     70.56
                all      0.24      0.00      3.35      9.91      0.00     86.50
                all      0.08      0.00      0.65      0.19      0.00     99.08
                all      0.04      0.00      0.68      0.00      0.00     99.28
end------
                all      0.10      0.00      0.98      0.00      0.00     98.91
                all      0.19      0.00      1.12      0.00      0.00     98.69
                all      0.16      0.00      1.05      0.00      0.00     98.79
                all      0.16      0.00      1.03      0.01      0.00     98.81
                all      0.19      0.00      1.08      0.00      0.00     98.73
                all      0.16      0.00      0.52      0.00      0.00     99.32
                all      0.16      0.00      0.43      0.00      0.00     99.41
                all      0.15      0.00      0.44      0.00      0.00     99.41
                all      0.20      0.00      0.51      0.00      0.00     99.30
start----
                all      0.09      0.00      0.30      0.01      0.00     99.61
                all     89.77      0.00      0.85      0.00      0.00      9.38
                all     99.23      0.00      0.77      0.00      0.00      0.00
                all     99.05      0.00      0.95      0.00      0.00      0.00
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     97.79      0.00      0.83      0.00      0.00      1.38
                all     91.01      0.00      0.66      0.00      0.00      8.33
                all     66.01      0.00      0.14      0.00      0.00     33.85
                all      0.53      0.00      0.08      0.00      0.00     99.40
                all      0.41      0.00      0.11      0.00      0.00     99.48
                all      0.06      0.00      0.54      0.00      0.00     99.40
                all      0.32      0.00      8.92     31.54      0.00     59.22
                all      0.15      0.00      2.38     44.87      0.00     52.60
                all      0.22      0.00      2.54     41.99      0.00     55.26
                all      0.32      0.00      7.74     28.75      0.00     63.19
                all      0.17      0.00      7.76      2.74      0.00     89.33
                all      0.07      0.00      0.55      0.82      0.00     98.57
                all      0.03      0.00      0.67      0.01      0.00     99.29
end------
                all      0.10      0.00      1.05      0.00      0.00     98.85
                all      0.18      0.00      0.87      0.00      0.00     98.95
                all      0.16      0.00      0.79      0.00      0.00     99.05
                all      0.16      0.00      0.45      0.00      0.00     99.39
                all      0.15      0.00      0.43      0.00      0.00     99.42
                all      0.20      0.00      0.52      0.00      0.00     99.29
                all      0.15      0.00      0.76      0.00      0.00     99.09
start----
                all      0.09      0.00      0.61      0.01      0.00     99.29
                all     88.36      0.00      1.04      0.00      0.00     10.61
                all     99.03      0.00      0.97      0.00      0.00      0.00
                all     99.09      0.00      0.90      0.00      0.00      0.01
                all     98.71      0.00      0.68      0.00      0.00      0.61
                all     98.02      0.00      0.92      0.00      0.00      1.06
                all     95.47      0.00      0.95      0.00      0.00      3.58
                all     81.64      0.00      0.23      0.00      0.00     18.13
                all     18.96      0.00      0.08      0.00      0.00     80.97
                all      0.42      0.00      0.14      0.00      0.00     99.44
                all      0.18      0.00      0.29      0.00      0.00     99.54
                all      0.22      0.00     22.15      0.01      0.00     77.61
                all      0.35      0.00     63.14      3.71      0.00     32.80
                all      0.21      0.00      2.93     27.02      0.00     69.84
                all      0.18      0.00      2.88     21.81      0.00     75.12
                all      0.18      0.00      2.22      4.49      0.00     93.11
                all      0.06      0.00      0.58      0.25      0.00     99.11
end------
                all      0.02      0.00      0.71      0.00      0.00     99.27
                all      0.16      0.00      1.15      0.00      0.00     98.68
                all      0.16      0.00      0.89      0.00      0.00     98.95
                all      0.15      0.00      0.81      0.00      0.00     99.04
                all      0.14      0.00      0.58      0.00      0.00     99.28
                all      0.20      0.00      0.51      0.00      0.00     99.29
                all      0.17      0.00      0.44      0.00      0.00     99.39
                all      0.16      0.00      0.60      0.00      0.00     99.24
                all      0.18      0.00      0.71      0.07      0.00     99.04
End of data collecting unexpected
