
Linux 5.2.8org200301+ (knl03.kisti.re.kr) 	2020년 05월 29일 	_x86_64_	(272 CPU)

                CPU     %user     %nice   %system   %iowait    %steal     %idle
                all     99.65      0.00      0.33      0.00      0.00      0.02
                all     97.98      0.00      0.62      0.00      0.00      1.40
                all     87.60      0.00      0.63      0.00      0.00     11.77
                all     41.78      0.00      0.12      0.00      0.00     58.10
                all      0.39      0.00      0.08      0.00      0.00     99.54
                all      0.42      0.00      0.14      0.00      0.00     99.44
                all      0.10      0.00      0.42      0.00      0.00     99.48
                all      0.10      0.00      0.34      0.01      0.00     99.56
                all      0.13      0.00      0.40      0.00      0.00     99.47
                all      0.10      0.00      0.34      0.00      0.00     99.56
                all      0.09      0.00      0.33      0.00      0.00     99.57
                all      0.19      0.00      0.47      0.04      0.00     99.30
                all      0.14      0.00      0.42      0.00      0.00     99.44
                all      0.10      0.00      0.34      0.00      0.00     99.57
                all      0.11      0.00      0.34      0.01      0.00     99.54
                all      0.13      0.00      0.43      0.02      0.00     99.42
                all      0.10      0.00      0.35      0.05      0.00     99.50
                all      0.09      0.00      5.49      1.96      0.00     92.45
                all      0.21      0.00      2.38      4.58      0.00     92.83
end------
                all      0.01      0.00      0.25      0.00      0.00     99.75
                all      0.13      0.00      0.45      0.00      0.00     99.42
                all      0.14      0.00      0.48      0.00      0.00     99.38
                all      0.15      0.00      0.50      0.00      0.00     99.34
start----
                all      0.10      0.00      0.39      0.00      0.00     99.50
                all     72.41      0.00      0.57      0.00      0.00     27.01
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.33      0.00      0.63      0.00      0.00      0.04
                all     99.29      0.00      0.70      0.00      0.00      0.01
                all     99.55      0.00      0.43      0.00      0.00      0.01
                all     99.53      0.00      0.42      0.00      0.00      0.04
                all     98.93      0.00      0.36      0.00      0.00      0.71
                all     97.72      0.00      0.41      0.00      0.00      1.87
                all     92.46      0.00      0.28      0.00      0.00      7.27
                all     70.28      0.00      0.24      0.00      0.00     29.48
                all      1.94      0.00      0.14      0.00      0.00     97.92
                all      0.38      0.00      0.07      0.00      0.00     99.55
                all      0.15      0.00      8.40      0.13      0.00     91.33
                all      0.25      0.00      7.98      1.26      0.00     90.51
                all      0.04      0.00      0.41      0.01      0.00     99.54
end------
                all      0.10      0.00      0.36      0.00      0.00     99.53
                all      0.13      0.00      0.45      0.00      0.00     99.42
                all      0.16      0.00      0.54      0.00      0.00     99.31
                all      0.13      0.00      0.45      0.00      0.00     99.42
start----
                all     38.67      0.00      0.62      0.01      0.00     60.71
                all     99.45      0.00      0.55      0.00      0.00      0.00
                all     99.04      0.00      0.96      0.00      0.00      0.00
                all     98.88      0.00      1.09      0.00      0.00      0.03
                all     99.20      0.00      0.78      0.00      0.00      0.03
                all     99.23      0.00      0.73      0.00      0.00      0.04
                all     98.03      0.00      0.75      0.00      0.00      1.22
                all     96.15      0.00      0.74      0.00      0.00      3.10
                all     91.29      0.00      0.37      0.00      0.00      8.35
                all     73.15      0.00      0.14      0.00      0.00     26.71
                all      4.55      0.00      0.09      0.00      0.00     95.36
                all      0.43      0.00      0.14      0.00      0.00     99.43
                all      0.17      0.00      6.72      3.50      0.00     89.61
                all      0.10      0.00      1.39      6.09      0.00     92.42
                all      0.09      0.00      0.91      0.04      0.00     98.95
end------
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.12      0.00      0.45      0.00      0.00     99.44
                all      0.15      0.00      0.49      0.00      0.00     99.36
                all      0.14      0.00      0.51      0.00      0.00     99.35
start----
                all     37.67      0.00      0.60      0.01      0.00     61.72
                all     99.57      0.00      0.43      0.00      0.00      0.00
                all     99.23      0.00      0.77      0.00      0.00      0.00
                all     98.86      0.00      0.81      0.00      0.00      0.33
                all     98.20      0.00      0.44      0.00      0.00      1.35
                all     95.01      0.00      0.42      0.00      0.00      4.57
                all     74.95      0.00      0.60      0.00      0.00     24.44
                all      5.17      0.00      0.40      0.00      0.00     94.43
                all      0.40      0.00      0.08      0.00      0.00     99.51
                all      0.17      0.00      0.29      0.01      0.00     99.53
                all      0.10      0.00      0.35      0.01      0.00     99.54
                all      0.14      0.00      0.41      0.01      0.00     99.44
                all      0.08      0.00      0.36      0.02      0.00     99.53
                all      0.11      0.00      0.35      0.01      0.00     99.53
                all      0.12      0.00      0.43      0.03      0.00     99.43
                all      0.11      0.00      0.33      0.02      0.00     99.54
                all      0.09      0.00      0.35      0.03      0.00     99.53
                all      0.14      0.00      0.40      0.01      0.00     99.44
                all      0.09      0.00      0.34      0.03      0.00     99.54
                all      0.10      0.00      0.36      0.01      0.00     99.53
                all      0.11      0.00      0.38      0.01      0.00     99.50
                all      0.10      0.00      0.39      0.02      0.00     99.48
                all      0.11      0.00      0.33      0.01      0.00     99.54
                all      0.07      0.00      0.54      0.07      0.00     99.31
                all      0.13      0.00      0.60      0.01      0.00     99.26
                all      0.11      0.00      0.34      0.00      0.00     99.55
                all      0.07      0.00      0.36      0.03      0.00     99.53
                all      0.15      0.00      0.40      0.01      0.00     99.44
                all      0.09      0.00      0.34      0.03      0.00     99.54
                all      0.10      0.00      0.35      0.01      0.00     99.54
                all      0.13      0.00      0.41      0.02      0.00     99.44
                all      0.07      0.00      0.37      0.02      0.00     99.54
                all      0.10      0.00     12.73      1.14      0.00     86.04
                all      0.18      0.00      2.55     13.98      0.00     83.28
                all      0.15      0.00      1.59     14.48      0.00     83.77
                all      0.09      0.00      1.09      5.92      0.00     92.89
end------
                all      0.02      0.00      0.42      0.00      0.00     99.57
                all      0.15      0.00      0.70      0.00      0.00     99.14
                all      0.13      0.00      0.44      0.00      0.00     99.42
                all      0.13      0.00      0.44      0.00      0.00     99.44
                all      0.16      0.00      0.54      0.00      0.00     99.31
start----
                all      0.10      0.00      0.39      0.00      0.00     99.51
                all     76.57      0.00      0.56      0.00      0.00     22.87
                all     99.46      0.00      0.54      0.00      0.00      0.00
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     99.48      0.00      0.52      0.00      0.00      0.00
                all     99.60      0.00      0.33      0.00      0.00      0.07
                all     98.64      0.00      0.56      0.00      0.00      0.80
                all     91.61      0.00      0.62      0.00      0.00      7.76
                all     56.38      0.00      0.40      0.00      0.00     43.22
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.34      0.00      0.17      0.00      0.00     99.49
                all      0.09      0.00     10.30      1.43      0.00     88.17
                all      0.09      0.00      7.70      5.45      0.00     86.76
                all      0.15      0.00      5.60     10.43      0.00     83.83
                all      0.15      0.00      3.60     11.31      0.00     84.94
                all      0.09      0.00      0.92      9.52      0.00     89.46
                all      0.04      0.00      0.65      2.42      0.00     96.88
                all      0.03      0.00      0.43      0.50      0.00     99.04
                all      0.08      0.00      0.71      0.01      0.00     99.21
end------
                all      0.10      0.00      0.90      0.00      0.00     99.00
                all      0.13      0.00      0.87      0.00      0.00     99.01
                all      0.16      0.00      0.68      0.00      0.00     99.16
                all      0.14      0.00      0.44      0.00      0.00     99.42
                all      0.12      0.00      0.44      0.00      0.00     99.44
                all      0.13      0.00      0.47      0.00      0.00     99.39
start----
                all      0.11      0.00      0.37      0.01      0.00     99.51
                all     67.49      0.00      0.62      0.00      0.00     31.89
                all     99.53      0.00      0.47      0.00      0.00      0.00
                all     99.37      0.00      0.63      0.00      0.00      0.00
                all     99.42      0.00      0.58      0.00      0.00      0.00
                all     99.67      0.00      0.33      0.00      0.00      0.00
                all     95.84      0.00      0.57      0.00      0.00      3.58
                all     65.18      0.00      0.36      0.00      0.00     34.46
                all      0.50      0.00      0.08      0.00      0.00     99.42
                all      0.38      0.00      0.08      0.00      0.00     99.54
                all      0.14      0.00      1.29      6.17      0.00     92.40
                all      0.16      0.00      2.72     10.07      0.00     87.05
                all      0.10      0.00      1.45     10.30      0.00     88.16
                all      0.13      0.00      1.11      4.49      0.00     94.27
                all      0.02      0.00      0.39      0.00      0.00     99.58
end------
                all      0.11      0.00      0.69      0.00      0.00     99.20
                all      0.17      0.00      0.54      0.00      0.00     99.29
                all      0.12      0.00      0.45      0.00      0.00     99.44
                all      0.13      0.00      0.45      0.00      0.00     99.42
start----
                all      0.13      0.00      0.41      0.01      0.00     99.45
                all     64.63      0.00      0.66      0.00      0.00     34.71
                all     99.47      0.00      0.53      0.00      0.00      0.00
                all     99.26      0.00      0.66      0.00      0.00      0.08
                all     99.27      0.00      0.73      0.00      0.00      0.00
                all     99.13      0.00      0.57      0.00      0.00      0.30
                all     98.57      0.00      0.22      0.00      0.00      1.21
                all     98.50      0.00      0.27      0.00      0.00      1.23
                all     97.26      0.00      0.29      0.00      0.00      2.45
                all     94.08      0.00      0.38      0.00      0.00      5.55
                all     71.66      0.00      0.24      0.00      0.00     28.10
                all      1.36      0.00      0.07      0.00      0.00     98.57
                all      0.42      0.00      0.14      0.00      0.00     99.43
                all      0.15      0.00      0.30      0.00      0.00     99.55
                all      0.08      0.00      0.39      0.01      0.00     99.52
                all      0.11      0.00      0.44      0.03      0.00     99.43
                all      0.12      0.00      0.34      0.00      0.00     99.54
                all      0.10      0.00      0.35      0.02      0.00     99.53
                all      0.11      0.00      0.40      0.02      0.00     99.46
                all      0.10      0.00      0.38      0.03      0.00     99.50
                all      0.13      0.00      0.33      0.00      0.00     99.54
                all      0.08      0.00      0.36      0.02      0.00     99.54
                all      0.10      0.00      0.46      0.12      0.00     99.32
                all      0.13      0.00      0.56      0.00      0.00     99.31
                all      0.04      0.00      0.50      0.13      0.00     99.33
                all      0.13      0.00      0.59      0.07      0.00     99.21
                all      0.09      0.00      0.42      0.08      0.00     99.41
                all      0.10      0.00      0.43      0.03      0.00     99.44
                all      0.16      0.00      0.39      0.03      0.00     99.42
                all      0.12      0.00      0.35      0.00      0.00     99.54
                all      0.08      0.00      0.36      0.03      0.00     99.53
                all      0.10      0.00      0.37      0.03      0.00     99.51
                all      0.14      0.00      0.37      0.01      0.00     99.48
                all      0.11      0.00      0.35      0.01      0.00     99.53
                all      0.07      0.00      0.39      0.03      0.00     99.51
                all      0.13      0.00      0.40      0.03      0.00     99.44
                all      0.12      0.00      0.34      0.00      0.00     99.54
                all      0.08      0.00      0.38      0.02      0.00     99.52
                all      0.13      0.00      0.42      0.03      0.00     99.43
                all      0.12      0.00      0.33      0.00      0.00     99.55
                all      0.09      0.00      0.38      0.03      0.00     99.51
                all      0.11      0.00      0.40      0.00      0.00     99.48
                all      0.11      0.00      0.32      0.00      0.00     99.57
                all      0.11      0.00      0.37      0.00      0.00     99.52
                all      0.08      0.00      0.35      0.03      0.00     99.54
                all      0.13      0.00      0.40      0.00      0.00     99.47
                all      0.13      0.00      0.33      0.00      0.00     99.55
                all      0.09      0.00      0.36      0.00      0.00     99.55
                all      0.12      0.00      0.43      0.00      0.00     99.45
                all      0.10      0.00      0.33      0.00      0.00     99.58
                all      0.13      0.00      0.35      0.00      0.00     99.53
                all      0.11      0.00      0.43      0.00      0.00     99.46
                all      0.08      0.00      0.35      0.00      0.00     99.57
                all      0.12      0.00      0.33      0.00      0.00     99.55
                all      0.11      0.00      0.39      0.01      0.00     99.49
                all      0.10      0.00      0.39      0.02      0.00     99.49
                all      0.10      0.00      0.35      0.00      0.00     99.56
                all      0.12      0.00      0.35      0.00      0.00     99.53
                all      0.07      0.00      0.41      0.00      0.00     99.53
                all      0.07      0.00     19.78      0.34      0.00     79.81
                all      0.16      0.00      6.14      9.83      0.00     83.87
                all      0.18      0.00      2.05     12.76      0.00     85.01
                all      0.11      0.00      1.51     13.15      0.00     85.23
                all      0.11      0.00      1.53     13.27      0.00     85.08
                all      0.15      0.00      1.48     13.00      0.00     85.37
                all      0.12      0.00      1.36     10.14      0.00     88.39
                all      0.06      0.00      0.76      5.88      0.00     93.31
                all      0.04      0.00      0.56      3.17      0.00     96.23
                all      0.06      0.00      0.44      1.45      0.00     98.04
                all      0.02      0.00      0.31      0.67      0.00     98.99
                all      0.03      0.00      0.31      0.01      0.00     99.66
end------
                all      0.11      0.00      0.68      0.00      0.00     99.21
                all      0.13      0.00      0.83      0.00      0.00     99.04
                all      0.13      0.00      0.86      0.00      0.00     99.01
                all      0.16      0.00      0.62      0.01      0.00     99.21
                all      0.13      0.00      0.66      0.01      0.00     99.20
                all      0.13      0.00      0.69      0.01      0.00     99.17
                all      0.14      0.00      0.73      0.01      0.00     99.13
start----
                all      0.11      0.00      0.63      0.02      0.00     99.24
                all     71.58      0.00      0.96      0.00      0.00     27.46
                all     99.17      0.00      0.83      0.00      0.00      0.00
                all     98.85      0.00      0.89      0.00      0.00      0.26
                all     98.40      0.00      0.36      0.00      0.00      1.23
                all     95.96      0.00      0.60      0.00      0.00      3.44
                all     93.33      0.00      0.34      0.00      0.00      6.32
                all     82.99      0.00      0.14      0.00      0.00     16.86
                all     22.37      0.00      0.14      0.00      0.00     77.49
                all      0.42      0.00      0.13      0.00      0.00     99.44
                all      0.23      0.00      5.23      0.15      0.00     94.39
                all      0.13      0.00     15.02      4.38      0.00     80.48
                all      0.20      0.00      2.37     10.52      0.00     86.91
                all      0.13      0.00      1.58     11.61      0.00     86.68
                all      0.12      0.00      1.55     11.44      0.00     86.89
                all      0.10      0.00      1.36     10.11      0.00     88.42
                all      0.15      0.00      1.30      7.50      0.00     91.05
                all      0.07      0.00      0.89      6.10      0.00     92.94
                all      0.06      0.00      0.73      4.84      0.00     94.37
                all      0.07      0.00      0.54      0.90      0.00     98.49
                all      0.02      0.00      0.44      0.17      0.00     99.37
                all      0.03      0.00      0.31      0.00      0.00     99.66
end------
                all      0.08      0.00      0.59      0.00      0.00     99.33
                all      0.14      0.00      0.82      0.00      0.00     99.04
                all      0.13      0.00      0.83      0.00      0.00     99.03
                all      0.12      0.00      0.68      0.00      0.00     99.19
                all      0.17      0.00      0.76      0.01      0.00     99.06
                all      0.13      0.00      0.70      0.00      0.00     99.18
                all      0.14      0.00      0.70      0.01      0.00     99.14
                all      0.15      0.00      0.69      0.01      0.00     99.16
start----
                all     34.28      0.00      1.01      0.01      0.00     64.71
                all     98.99      0.00      0.94      0.00      0.00      0.07
                all     98.48      0.00      0.32      0.00      0.00      1.20
                all     98.45      0.00      0.24      0.00      0.00      1.31
                all     96.95      0.00      0.27      0.00      0.00      2.78
                all     94.33      0.00      0.40      0.00      0.00      5.27
                all     83.56      0.00      0.15      0.00      0.00     16.29
                all     27.06      0.00      0.09      0.00      0.00     72.85
                all      0.42      0.00      0.14      0.00      0.00     99.44
                all      0.25      0.00      3.62      0.40      0.00     95.74
                all      0.15      0.00     16.80      3.36      0.00     79.69
                all      0.18      0.00      2.49     10.50      0.00     86.83
                all      0.12      0.00      1.39     11.85      0.00     86.63
                all      0.11      0.00      1.38     11.85      0.00     86.66
                all      0.13      0.00      1.53     12.22      0.00     86.12
                all      0.15      0.00      1.46      9.29      0.00     89.10
                all      0.07      0.00      0.88      6.97      0.00     92.07
                all      0.07      0.00      0.85      5.67      0.00     93.41
                all      0.08      0.00      0.61      2.30      0.00     97.01
                all      0.03      0.00      0.46      0.03      0.00     99.48
                all      0.03      0.00      0.42      0.01      0.00     99.53
end------
                all      0.06      0.00      0.53      0.00      0.00     99.41
                all      0.15      0.00      0.85      0.00      0.00     99.00
                all      0.14      0.00      0.82      0.07      0.00     98.96
                all      0.13      0.00      0.67      0.01      0.00     99.19
                all      0.19      0.00      0.66      0.00      0.00     99.16
                all      0.13      0.00      0.69      0.00      0.00     99.18
                all      0.14      0.00      0.71      0.00      0.00     99.16
                all      0.14      0.00      0.71      0.00      0.00     99.15
start----
                all     36.96      0.00      0.91      0.01      0.00     62.12
                all     99.06      0.00      0.94      0.00      0.00      0.00
                all     99.01      0.00      0.99      0.00      0.00      0.00
                all     98.41      0.00      0.83      0.00      0.00      0.76
                all     98.41      0.00      0.34      0.00      0.00      1.25
                all     97.20      0.00      0.53      0.00      0.00      2.27
                all     91.66      0.00      0.35      0.00      0.00      7.99
                all     65.53      0.00      0.20      0.00      0.00     34.27
                all      0.49      0.00      0.08      0.00      0.00     99.43
                all      0.43      0.00      0.13      0.00      0.00     99.44
                all      0.10      0.00      0.36      0.00      0.00     99.55
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.13      0.00      0.43      0.00      0.00     99.44
                all      0.08      0.00      0.38      0.01      0.00     99.53
                all      0.09      0.00      0.37      0.00      0.00     99.53
                all      0.13      0.00      0.42      0.00      0.00     99.45
                all      0.13      0.00      4.04      5.21      0.00     90.62
                all      0.08      0.00      1.08      3.45      0.00     95.40
end------
                all      0.09      0.00      0.69      0.02      0.00     99.21
                all      0.15      0.00      0.84      0.00      0.00     99.01
                all      0.12      0.00      0.51      0.01      0.00     99.36
                all      0.13      0.00      0.44      0.00      0.00     99.43
                all      0.17      0.00      0.52      0.00      0.00     99.31
                all      0.13      0.00      0.44      0.00      0.00     99.44
start----
                all      4.85      0.00      0.72      0.01      0.00     94.42
                all     99.41      0.00      0.59      0.00      0.00      0.00
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.50      0.00      0.50      0.00      0.00      0.00
                all     99.68      0.00      0.32      0.00      0.00      0.00
                all     99.32      0.00      0.67      0.00      0.00      0.01
                all     98.97      0.00      0.72      0.00      0.00      0.31
                all     90.79      0.00      0.53      0.00      0.00      8.68
                all     54.01      0.00      0.14      0.00      0.00     45.85
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.38      0.00      0.17      0.00      0.00     99.45
                all      0.14      0.00     10.24      1.10      0.00     88.52
                all      0.09      0.00      1.10      1.84      0.00     96.97
end------
                all      0.05      0.00      0.47      0.01      0.00     99.47
                all      0.12      0.00      0.43      0.00      0.00     99.45
                all      0.13      0.00      0.44      0.00      0.00     99.43
                all      0.12      0.00      0.44      0.00      0.00     99.44
start----
                all      0.15      0.00      0.49      0.00      0.00     99.35
                all     54.66      0.00      0.76      0.00      0.00     44.58
                all     99.31      0.00      0.69      0.00      0.00      0.00
                all     99.10      0.00      0.90      0.00      0.00      0.00
                all     99.11      0.00      0.89      0.00      0.00      0.00
                all     99.18      0.00      0.60      0.00      0.00      0.23
                all     95.43      0.00      0.42      0.00      0.00      4.14
                all     91.75      0.00      0.36      0.00      0.00      7.89
                all     75.53      0.00      0.15      0.07      0.00     24.25
                all      7.54      0.00      0.21      0.01      0.00     92.24
                all      0.45      0.00      0.21      0.00      0.00     99.35
                all      0.17      0.00      3.62      4.50      0.00     91.70
                all      0.11      0.00      1.34      6.31      0.00     92.24
end------
                all      0.06      0.00      0.24      0.00      0.00     99.70
                all      0.13      0.00      0.44      0.00      0.00     99.43
                all      0.12      0.00      0.45      0.00      0.00     99.42
                all      0.13      0.00      0.45      0.00      0.00     99.43
start----
                all     12.77      0.00      0.76      0.00      0.00     86.47
                all     99.68      0.00      0.32      0.00      0.00      0.00
                all     99.35      0.00      0.65      0.00      0.00      0.00
                all     99.18      0.00      0.82      0.00      0.00      0.00
                all     99.47      0.00      0.47      0.00      0.00      0.06
                all     99.06      0.00      0.48      0.00      0.00      0.46
                all     95.19      0.00      0.49      0.00      0.00      4.32
                all     83.54      0.00      0.26      0.00      0.00     16.20
                all     30.16      0.00      0.10      0.00      0.00     69.74
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.29      0.00      0.27      0.00      0.00     99.43
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.14      0.00      0.42      0.00      0.00     99.45
                all      0.10      0.00      0.36      0.00      0.00     99.55
                all      0.08      0.00      0.36      0.02      0.00     99.54
                all      0.12      0.00      0.39      0.01      0.00     99.47
                all      0.11      0.00      0.38      0.02      0.00     99.48
                all      0.10      0.00      0.36      0.02      0.00     99.53
                all      0.10      0.00      0.35      0.02      0.00     99.53
                all      0.14      0.00      0.42      0.02      0.00     99.43
                all      0.10      0.00      0.35      0.02      0.00     99.53
                all      0.09      0.00     13.71      0.66      0.00     85.54
                all      0.19      0.00      2.17     18.61      0.00     79.02
                all      0.10      0.00      1.06      6.24      0.00     92.60
end------
                all      0.03      0.00      0.29      0.00      0.00     99.68
                all      0.15      0.00      0.51      0.00      0.00     99.34
                all      0.14      0.00      0.47      0.00      0.00     99.39
                all      0.13      0.00      0.44      0.00      0.00     99.43
start----
                all      0.11      0.00      0.37      0.01      0.00     99.51
                all     87.02      0.00      0.84      0.00      0.00     12.13
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     99.46      0.00      0.54      0.00      0.00      0.00
                all     99.65      0.00      0.35      0.00      0.00      0.00
                all     99.45      0.00      0.55      0.00      0.00      0.00
                all     99.25      0.00      0.71      0.00      0.00      0.04
                all     93.06      0.00      0.45      0.00      0.00      6.49
                all     69.63      0.00      0.21      0.00      0.00     30.15
                all      0.77      0.00      0.08      0.00      0.00     99.15
                all      0.42      0.00      0.13      0.00      0.00     99.45
                all      0.11      0.00      7.54      0.00      0.00     92.36
                all      0.07      0.00     16.37      0.91      0.00     82.66
                all      0.20      0.00      2.46     14.69      0.00     82.65
                all      0.10      0.00      0.90      2.88      0.00     96.12
end------
                all      0.05      0.00      0.33      0.01      0.00     99.61
                all      0.16      0.00      0.50      0.00      0.00     99.34
                all      0.17      0.00      0.52      0.00      0.00     99.31
                all      0.15      0.00      0.41      0.00      0.00     99.44
start----
                all      1.35      0.00      0.70      0.00      0.00     97.95
                all     99.16      0.00      0.84      0.00      0.00      0.00
                all     98.94      0.00      1.06      0.00      0.00      0.00
                all     99.18      0.00      0.81      0.00      0.00      0.01
                all     98.83      0.00      0.77      0.00      0.00      0.40
                all     98.70      0.00      0.62      0.00      0.00      0.68
                all     97.16      0.00      0.49      0.00      0.00      2.35
                all     97.10      0.00      0.37      0.00      0.00      2.53
                all     95.69      0.00      0.23      0.00      0.00      4.09
                all     75.40      0.00      0.23      0.00      0.00     24.37
                all      3.84      0.00      0.15      0.00      0.00     96.01
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.12      0.00      8.62      0.03      0.00     91.23
                all      0.15      0.00      6.97     18.86      0.00     74.01
                all      0.13      0.00      1.44      9.59      0.00     88.85
                all      0.02      0.00      0.36      0.02      0.00     99.59
end------
                all      0.11      0.00      0.33      0.00      0.00     99.56
                all      0.17      0.00      0.52      0.00      0.00     99.31
                all      0.13      0.00      0.44      0.00      0.00     99.44
                all      0.14      0.00      0.43      0.00      0.00     99.43
start----
                all     33.66      0.00      0.79      0.01      0.00     65.55
                all     99.11      0.00      0.89      0.00      0.00      0.00
                all     99.28      0.00      0.72      0.00      0.00      0.00
                all     99.09      0.00      0.84      0.00      0.00      0.07
                all     98.21      0.00      0.59      0.00      0.00      1.20
                all     96.88      0.00      0.37      0.00      0.00      2.74
                all     95.84      0.00      0.28      0.00      0.00      3.88
                all     89.34      0.00      0.48      0.00      0.00     10.18
                all     49.96      0.00      0.15      0.00      0.00     49.89
                all      0.38      0.00      0.19      0.00      0.00     99.43
                all      0.39      0.00      0.18      0.00      0.00     99.43
                all      0.08      0.00      0.38      0.01      0.00     99.52
                all      0.10      0.00      0.35      0.01      0.00     99.53
                all      0.13      0.00      0.42      0.01      0.00     99.44
                all      0.10      0.00      0.35      0.01      0.00     99.54
                all      0.10      0.00      0.36      0.02      0.00     99.53
                all      0.11      0.00      0.38      0.02      0.00     99.49
                all      0.11      0.00      0.39      0.02      0.00     99.47
                all      0.10      0.00      0.35      0.02      0.00     99.54
                all      0.09      0.00      0.38      0.04      0.00     99.48
                all      0.13      0.00      0.61      0.06      0.00     99.20
                all      0.08      0.00      0.39      0.04      0.00     99.49
                all      0.10      0.00      0.35      0.01      0.00     99.54
                all      0.14      0.00      0.40      0.03      0.00     99.43
                all      0.09      0.00      0.36      0.02      0.00     99.53
                all      0.10      0.00      0.35      0.02      0.00     99.53
                all      0.13      0.00      0.40      0.02      0.00     99.45
                all      0.10      0.00      0.36      0.02      0.00     99.52
                all      0.11      0.00      0.36      0.01      0.00     99.52
                all      0.10      0.00      0.35      0.02      0.00     99.53
                all      0.16      0.00      0.46      0.03      0.00     99.35
                all      0.10      0.00      0.34      0.02      0.00     99.54
                all      0.09      0.00      0.35      0.02      0.00     99.53
                all      0.11      0.00      0.44      0.01      0.00     99.43
                all      0.12      0.00     30.13      1.26      0.00     68.49
                all      0.17      0.00      2.42     20.32      0.00     77.09
                all      0.27      0.00      4.20      7.17      0.00     88.36
                all      0.02      0.00      0.39      0.00      0.00     99.59
end------
                all      0.10      0.00      0.47      0.01      0.00     99.42
                all      0.15      0.00      0.47      0.00      0.00     99.37
                all      0.15      0.00      0.48      0.00      0.00     99.37
                all      0.13      0.00      0.44      0.00      0.00     99.44
start----
                all      0.09      0.00      0.31      0.01      0.00     99.59
                all     71.53      0.00      0.85      0.00      0.00     27.62
                all     99.40      0.00      0.60      0.00      0.00      0.00
                all     99.64      0.00      0.36      0.00      0.00      0.00
                all     99.54      0.00      0.46      0.00      0.00      0.00
                all     98.94      0.00      0.67      0.00      0.00      0.38
                all     93.02      0.00      0.65      0.00      0.00      6.33
                all     49.68      0.00      0.19      0.00      0.00     50.13
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.40      0.00      0.17      0.00      0.00     99.43
                all      0.10      0.00      9.10      0.20      0.00     90.60
                all      0.14      0.00      8.26     10.40      0.00     81.20
                all      0.08      0.00      0.62      1.69      0.00     97.61
                all      0.04      0.00      0.49      0.27      0.00     99.20
end------
                all      0.03      0.00      0.71      0.00      0.00     99.26
                all      0.18      0.00      0.89      0.00      0.00     98.93
                all      0.13      0.00      0.49      0.00      0.00     99.38
                all      0.13      0.00      0.45      0.00      0.00     99.42
                all      0.13      0.00      0.43      0.00      0.00     99.44
                all      0.17      0.00      0.53      0.00      0.00     99.30
start----
                all      9.79      0.00      0.91      0.01      0.00     89.30
                all     99.28      0.00      0.72      0.00      0.00      0.00
                all     99.00      0.00      1.00      0.00      0.00      0.00
                all     98.89      0.00      0.83      0.00      0.00      0.28
                all     98.38      0.00      0.28      0.00      0.00      1.33
                all     97.00      0.00      0.36      0.00      0.00      2.64
                all     96.26      0.00      0.45      0.00      0.00      3.30
                all     84.05      0.00      0.23      0.00      0.00     15.72
                all     20.90      0.00      0.09      0.00      0.00     79.01
                all      0.43      0.00      0.14      0.00      0.00     99.43
                all      0.22      0.00      2.49      1.74      0.00     95.55
                all      0.12      0.00      5.10     21.42      0.00     73.36
                all      0.19      0.00      1.99     19.12      0.00     78.69
                all      0.23      0.00      3.35      3.48      0.00     92.94
end------
                all      0.05      0.00      0.49      0.00      0.00     99.46
                all      0.26      0.00      0.57      0.01      0.00     99.16
                all      0.20      0.00      0.60      0.00      0.00     99.21
                all      0.13      0.00      0.45      0.00      0.00     99.42
                all      0.13      0.00      0.65      0.00      0.00     99.22
start----
                all     18.76      0.00      0.65      0.00      0.00     80.58
                all     99.69      0.00      0.31      0.00      0.00      0.00
                all     99.44      0.00      0.56      0.00      0.00      0.00
                all     99.28      0.00      0.65      0.00      0.00      0.07
                all     99.41      0.00      0.55      0.00      0.00      0.04
                all     98.12      0.00      0.30      0.00      0.00      1.58
                all     92.42      0.00      0.35      0.00      0.00      7.23
                all     71.29      0.00      0.31      0.00      0.00     28.40
                all      2.17      0.00      0.08      0.00      0.00     97.76
                all      0.40      0.00      0.07      0.00      0.00     99.53
                all      0.14      0.00      0.39      0.01      0.00     99.46
                all      0.12      0.00      0.36      0.01      0.00     99.51
                all      0.08      0.00      0.36      0.01      0.00     99.55
                all      0.11      0.00      0.33      0.00      0.00     99.56
                all      0.11      0.00      0.42      0.00      0.00     99.47
                all      0.11      0.00      0.35      0.00      0.00     99.54
                all      0.10      0.00      0.33      0.01      0.00     99.56
                all      0.13      0.00      0.43      0.01      0.00     99.44
                all      0.10      0.00      0.34      0.00      0.00     99.56
                all      0.08      0.00      0.37      0.00      0.00     99.55
