
Linux 5.2.8org200301+ (knl03.kisti.re.kr) 	2020년 05월 29일 	_x86_64_	(272 CPU)

                CPU     %user     %nice   %system   %iowait    %steal     %idle
                all      0.11      0.00      0.39      0.00      0.00     99.50
                all      0.13      0.00      0.39      0.00      0.00     99.48
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.10      0.00      0.33      0.00      0.00     99.57
                all      0.09      0.00      0.33      0.00      0.00     99.57
                all      0.13      0.00      0.41      0.00      0.00     99.47
                all      0.10      0.00      0.32      0.00      0.00     99.58
                all      0.10      0.00      0.34      0.00      0.00     99.56
                all      0.13      0.00      0.41      0.01      0.00     99.45
                all      0.10      0.00      0.34      0.00      0.00     99.56
                all      0.08      0.00      0.33      0.00      0.00     99.58
                all      0.16      0.00     17.54      7.69      0.00     74.61
                all      0.07      0.00      1.21     23.89      0.00     74.83
                all      0.07      0.00      1.22     24.05      0.00     74.66
                all      0.06      0.00      1.24     23.39      0.00     75.31
                all      0.11      0.00      1.32     22.28      0.00     76.30
                all      0.06      0.00      1.18     18.44      0.00     80.32
                all      0.06      0.00      0.88      4.08      0.00     94.99
end------
                all      0.07      0.00      0.54      0.00      0.00     99.39
                all      0.13      0.00      0.83      0.00      0.00     99.05
                all      0.13      0.00      0.83      0.00      0.00     99.04
                all      0.16      0.00      0.82      0.01      0.00     99.02
                all      0.13      0.00      0.45      0.00      0.00     99.42
                all      0.13      0.00      0.45      0.00      0.00     99.42
                all      0.13      0.00      0.48      0.00      0.00     99.39
                all      0.15      0.00      0.50      0.00      0.00     99.35
start----
                all     43.63      0.00      0.62      0.01      0.00     55.74
                all     99.55      0.00      0.45      0.00      0.00      0.00
                all     99.40      0.00      0.60      0.00      0.00      0.00
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.61      0.00      0.34      0.00      0.00      0.06
                all     96.46      0.00      0.50      0.00      0.00      3.04
                all     86.41      0.00      0.46      0.00      0.00     13.12
                all     46.10      0.00      0.39      0.00      0.00     53.51
                all      0.44      0.00      0.13      0.00      0.00     99.43
                all      0.42      0.00      0.14      0.00      0.00     99.44
                all      0.10      0.00     11.41      4.27      0.00     84.22
                all      0.06      0.00      1.27     20.76      0.00     77.91
                all      0.10      0.00      1.31     20.27      0.00     78.32
                all      0.06      0.00      1.22     20.49      0.00     78.23
                all      0.07      0.00      1.19     19.49      0.00     79.24
                all      0.07      0.00      1.24     17.97      0.00     80.72
                all      0.10      0.00      1.31     11.39      0.00     87.21
                all      0.03      0.00      0.42      0.01      0.00     99.54
end------
                all      0.10      0.00      0.72      0.00      0.00     99.18
                all      0.17      0.00      0.89      0.00      0.00     98.94
                all      0.13      0.00      0.84      0.00      0.00     99.03
                all      0.13      0.00      0.52      0.00      0.00     99.35
                all      0.17      0.00      0.54      0.00      0.00     99.29
                all      0.13      0.00      0.44      0.00      0.00     99.43
                all      0.13      0.00      0.44      0.00      0.00     99.42
start----
                all      6.35      0.00      0.71      0.01      0.00     92.93
                all     99.40      0.00      0.60      0.00      0.00      0.00
                all     99.28      0.00      0.72      0.00      0.00      0.00
                all     99.33      0.00      0.67      0.00      0.00      0.00
                all     99.36      0.00      0.64      0.00      0.00      0.00
                all     98.45      0.00      0.73      0.00      0.00      0.82
                all     83.26      0.00      0.27      0.00      0.00     16.48
                all     27.97      0.00      0.10      0.00      0.00     71.94
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.27      0.00      0.67      0.00      0.00     99.05
                all      0.08      0.00      7.01     11.62      0.00     81.29
                all      0.06      0.00      1.18     18.43      0.00     80.32
                all      0.11      0.00      1.31     18.72      0.00     79.86
                all      0.08      0.00      1.25     19.69      0.00     78.98
                all      0.06      0.00      1.20     18.08      0.00     80.66
                all      0.09      0.00      1.28     13.11      0.00     85.52
                all      0.07      0.00      0.84      5.01      0.00     94.08
end------
                all      0.01      0.00      0.40      0.00      0.00     99.59
                all      0.13      0.00      0.81      0.00      0.00     99.06
                all      0.17      0.00      0.88      0.04      0.00     98.91
                all      0.13      0.00      0.79      0.04      0.00     99.04
                all      0.13      0.00      0.44      0.00      0.00     99.42
                all      0.17      0.00      0.53      0.00      0.00     99.30
                all      0.14      0.00      0.43      0.00      0.00     99.43
                all      0.13      0.00      0.44      0.00      0.00     99.43
start----
                all     27.78      0.00      0.75      0.01      0.00     71.47
                all     99.41      0.00      0.59      0.00      0.00      0.00
                all     99.44      0.00      0.56      0.00      0.00      0.00
                all     99.69      0.00      0.31      0.00      0.00      0.00
                all     99.42      0.00      0.58      0.00      0.00      0.00
                all     99.05      0.00      0.78      0.00      0.00      0.17
                all     95.33      0.00      0.83      0.00      0.00      3.83
                all     74.75      0.00      0.30      0.00      0.00     24.95
                all      6.94      0.00      0.09      0.00      0.00     92.97
                all      0.41      0.00      0.13      0.00      0.00     99.46
                all      0.15      0.00      0.32      0.00      0.00     99.52
                all      0.10      0.00      0.35      0.00      0.00     99.54
                all      0.10      0.00      0.51      0.00      0.00     99.39
                all      0.11      0.00      0.48      0.04      0.00     99.36
                all      0.09      0.00      0.34      0.01      0.00     99.56
                all      0.11      0.00      0.34      0.00      0.00     99.55
                all      0.12      0.00      0.43      0.00      0.00     99.44
                all      0.11      0.00      0.33      0.00      0.00     99.55
                all      0.08      0.00      0.36      0.00      0.00     99.56
                all      0.15      0.00      0.39      0.00      0.00     99.46
                all      0.10      0.00      0.34      0.01      0.00     99.54
                all      0.09      0.00      0.36      0.00      0.00     99.57
                all      0.13      0.00      0.38      0.00      0.00     99.50
                all      0.10      0.00      0.40      0.01      0.00     99.50
                all      0.12      0.00      0.33      0.00      0.00     99.55
                all      0.08      0.00      0.35      0.00      0.00     99.57
                all      0.14      0.00      0.40      0.00      0.00     99.46
                all      0.09      0.00      0.33      0.00      0.00     99.58
                all      0.11      0.00      0.32      0.00      0.00     99.57
                all      0.13      0.00      0.39      0.00      0.00     99.48
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.10      0.00      0.34      0.00      0.00     99.55
                all      0.12      0.00      0.41      0.00      0.00     99.47
                all      0.11      0.00      0.35      0.00      0.00     99.55
                all      0.11      0.00      0.41      0.00      0.00     99.47
                all      0.11      0.00      0.35      0.00      0.00     99.54
                all      0.13      0.00      0.38      0.00      0.00     99.49
                all      0.10      0.00      0.34      0.00      0.00     99.56
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.13      0.00      0.41      0.03      0.00     99.44
                all      0.11      0.00      0.34      0.00      0.00     99.55
                all      0.07      0.00      0.35      0.00      0.00     99.58
                all      0.15      0.00      0.39      0.00      0.00     99.46
                all      0.10      0.00      0.33      0.02      0.00     99.55
                all      0.11      0.00      0.34      0.00      0.00     99.55
                all      0.13      0.00      0.38      0.00      0.00     99.49
                all      0.10      0.00      0.36      0.00      0.00     99.55
                all      0.11      0.00      0.33      0.00      0.00     99.56
                all      0.09      0.00      0.33      0.00      0.00     99.58
                all      0.14      0.00      0.41      0.00      0.00     99.45
                all      0.11      0.00      0.34      0.00      0.00     99.55
                all      0.08      0.00      0.33      0.00      0.00     99.59
                all      0.16      0.00      0.38      0.00      0.00     99.46
                all      0.08      0.00      0.34      0.00      0.00     99.58
                all      0.11      0.00      0.32      0.00      0.00     99.56
                all      0.08      0.00      0.39      0.00      0.00     99.53
                all      0.11      0.00     31.65      5.40      0.00     62.85
                all      0.06      0.00      3.36     23.79      0.00     72.79
                all      0.07      0.00      1.28     24.74      0.00     73.92
                all      0.09      0.00      1.31     25.35      0.00     73.25
                all      0.06      0.00      1.25     25.26      0.00     73.43
                all      0.07      0.00      1.22     25.18      0.00     73.53
                all      0.11      0.00      1.28     24.74      0.00     73.86
                all      0.06      0.00      1.20     24.19      0.00     74.55
                all      0.06      0.00      1.19     24.12      0.00     74.62
                all      0.10      0.00      1.23     21.98      0.00     76.68
                all      0.05      0.00      1.15     19.74      0.00     79.06
                all      0.07      0.00      1.16     14.98      0.00     83.80
                all      0.08      0.00      1.13      6.62      0.00     92.18
                all      0.04      0.00      0.43      0.00      0.00     99.53
end------
                all      0.11      0.00      0.78      0.00      0.00     99.10
                all      0.13      0.00      0.82      0.00      0.00     99.05
                all      0.17      0.00      0.87      0.07      0.00     98.88
                all      0.13      0.00      0.83      0.00      0.00     99.04
                all      0.13      0.00      0.82      0.00      0.00     99.05
                all      0.17      0.00      0.87      0.00      0.00     98.96
                all      0.13      0.00      0.82      0.00      0.00     99.04
                all      0.11      0.00      0.49      0.01      0.00     99.40
                all      0.16      0.00      0.51      0.00      0.00     99.32
                all      0.14      0.00      0.44      0.00      0.00     99.42
                all      0.14      0.00      0.48      0.00      0.00     99.39
start----
                all      0.10      0.00      0.39      0.01      0.00     99.50
                all     73.51      0.00      0.92      0.00      0.00     25.57
                all     99.56      0.00      0.44      0.00      0.00      0.00
                all     99.16      0.00      0.71      0.00      0.00      0.13
                all     98.88      0.00      0.99      0.00      0.00      0.13
                all     97.81      0.00      0.91      0.00      0.00      1.28
                all     92.76      0.00      0.66      0.00      0.00      6.58
                all     81.22      0.00      0.29      0.00      0.00     18.49
                all     28.19      0.00      0.16      0.00      0.00     71.65
                all      0.40      0.00      0.14      0.00      0.00     99.46
                all      0.32      0.00      0.14      0.00      0.00     99.54
                all      0.13      0.00     20.64      3.74      0.00     75.49
                all      0.07      0.00      1.30     20.07      0.00     78.57
                all      0.06      0.00      1.27     20.08      0.00     78.59
                all      0.07      0.00      1.23     20.57      0.00     78.13
                all      0.10      0.00      1.35     20.01      0.00     78.53
                all      0.06      0.00      1.23     20.08      0.00     78.62
                all      0.06      0.00      1.21     20.00      0.00     78.72
                all      0.10      0.00      1.28     20.12      0.00     78.50
                all      0.08      0.00      1.23     19.73      0.00     78.96
                all      0.07      0.00      1.20     18.06      0.00     80.67
                all      0.10      0.00      1.29     16.60      0.00     82.00
                all      0.06      0.00      1.17     15.39      0.00     83.38
                all      0.07      0.00      1.16     10.42      0.00     88.35
                all      0.06      0.00      0.71      1.13      0.00     98.10
end------
                all      0.09      0.00      0.62      0.00      0.00     99.28
                all      0.13      0.00      0.83      0.00      0.00     99.04
                all      0.13      0.00      0.82      0.07      0.00     98.98
                all      0.17      0.00      0.90      0.00      0.00     98.93
                all      0.14      0.00      0.81      0.00      0.00     99.05
                all      0.13      0.00      0.82      0.00      0.00     99.05
                all      0.17      0.00      0.88      0.00      0.00     98.96
                all      0.13      0.00      0.76      0.01      0.00     99.11
                all      0.14      0.00      0.43      0.00      0.00     99.43
                all      0.15      0.00      0.49      0.00      0.00     99.35
                all      0.15      0.00      0.46      0.00      0.00     99.39
start----
                all      0.13      0.00      0.39      0.00      0.00     99.48
                all     55.84      0.00      0.89      0.01      0.00     43.26
                all     98.97      0.00      1.03      0.00      0.00      0.00
                all     99.03      0.00      0.97      0.00      0.00      0.00
                all     98.80      0.00      0.80      0.00      0.00      0.40
                all     97.10      0.00      0.60      0.00      0.00      2.29
                all     94.70      0.00      0.71      0.00      0.00      4.59
                all     85.47      0.00      0.27      0.00      0.00     14.27
                all     44.71      0.00      0.14      0.00      0.00     55.15
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.34      0.00      0.22      0.00      0.00     99.44
                all      0.09      0.00     14.69      4.56      0.00     80.67
                all      0.07      0.00      1.32     24.18      0.00     74.42
                all      0.10      0.00      1.32     24.20      0.00     74.39
                all      0.07      0.00      1.26     24.84      0.00     73.83
                all      0.06      0.00      1.27     24.76      0.00     73.91
                all      0.06      0.00      1.27     25.14      0.00     73.53
                all      0.11      0.00      1.34     24.56      0.00     73.99
                all      0.07      0.00      1.20     24.14      0.00     74.59
                all      0.07      0.00      1.22     23.83      0.00     74.88
                all      0.11      0.00      1.28     21.68      0.00     76.94
                all      0.06      0.00      1.15     19.27      0.00     79.53
                all      0.07      0.00      1.18     19.12      0.00     79.64
                all      0.09      0.00      1.24     10.71      0.00     87.95
                all      0.04      0.00      0.49      0.55      0.00     98.92
end------
                all      0.05      0.00      0.54      0.00      0.00     99.41
                all      0.13      0.00      0.83      0.00      0.00     99.04
                all      0.16      0.00      0.92      0.00      0.00     98.92
                all      0.15      0.00      0.82      0.00      0.00     99.03
                all      0.15      0.00      0.85      0.00      0.00     98.99
                all      0.18      0.00      0.92      0.00      0.00     98.90
                all      0.14      0.00      0.81      0.00      0.00     99.05
                all      0.13      0.00      1.01      0.00      0.00     98.85
                all      0.17      0.00      0.97      0.00      0.00     98.86
                all      0.16      0.00      0.44      0.00      0.00     99.40
                all      0.16      0.00      0.41      0.00      0.00     99.42
                all      0.15      0.00      0.48      0.00      0.00     99.37
start----
                all      0.11      0.00      0.35      0.00      0.00     99.53
                all     57.58      0.00      0.73      0.00      0.00     41.69
                all     99.37      0.00      0.51      0.00      0.00      0.12
                all     99.40      0.00      0.60      0.00      0.00      0.00
                all     98.88      0.00      0.52      0.00      0.00      0.60
                all     98.26      0.00      0.30      0.00      0.00      1.43
                all     98.25      0.00      0.25      0.00      0.00      1.50
                all     96.19      0.00      0.36      0.00      0.00      3.45
                all     89.93      0.00      0.33      0.00      0.00      9.74
                all     63.66      0.00      0.12      0.00      0.00     36.22
                all      0.74      0.00      0.14      0.00      0.00     99.12
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.12      0.00      0.35      0.00      0.00     99.53
                all      0.10      0.00      0.38      0.00      0.00     99.53
                all      0.13      0.00      0.42      0.00      0.00     99.45
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.10      0.00      0.37      0.01      0.00     99.53
                all      0.13      0.00      0.43      0.01      0.00     99.43
                all      0.05      0.00      0.42      0.00      0.00     99.53
                all      0.24      0.00      4.35     30.43      0.00     64.98
                all      0.11      0.00      1.33     25.91      0.00     72.65
end------
                all      0.01      0.00      0.40      0.00      0.00     99.58
                all      0.13      0.00      0.49      0.00      0.00     99.38
                all      0.15      0.00      0.49      0.00      0.00     99.36
                all      0.15      0.00      0.47      0.00      0.00     99.38
                all      0.14      0.00      0.43      0.00      0.00     99.43
start----
                all      0.09      0.00      0.27      0.01      0.00     99.63
                all     93.05      0.00      0.86      0.00      0.00      6.09
                all     99.35      0.00      0.65      0.00      0.00      0.00
                all     99.41      0.00      0.59      0.00      0.00      0.00
                all     99.69      0.00      0.31      0.00      0.00      0.00
                all     99.24      0.00      0.53      0.00      0.00      0.22
                all     93.81      0.00      0.78      0.00      0.00      5.40
                all     75.21      0.00      0.38      0.00      0.00     24.41
                all     10.92      0.00      0.09      0.01      0.00     88.97
                all      0.42      0.00      0.13      0.00      0.00     99.46
                all      0.19      0.00      0.29      0.00      0.00     99.52
                all      0.19      0.00      4.29     11.46      0.00     84.06
                all      0.07      0.00      1.53     49.56      0.00     48.84
                all      0.11      0.00      0.92     13.52      0.00     85.45
end------
                all      0.04      0.00      0.45      0.01      0.00     99.51
                all      0.14      0.00      0.44      0.00      0.00     99.42
                all      0.17      0.00      0.52      0.00      0.00     99.30
                all      0.14      0.00      0.46      0.00      0.00     99.40
start----
                all      0.14      0.00      0.44      0.00      0.00     99.42
                all     49.82      0.00      0.72      0.00      0.00     49.46
                all     99.08      0.00      0.92      0.00      0.00      0.00
                all     99.11      0.00      0.89      0.00      0.00      0.00
                all     99.58      0.00      0.42      0.00      0.00      0.00
                all     99.58      0.00      0.42      0.00      0.00      0.00
                all     97.32      0.00      0.62      0.00      0.00      2.06
                all     81.39      0.00      0.22      0.00      0.00     18.39
                all     18.32      0.00      0.09      0.00      0.00     81.59
                all      0.43      0.00      0.14      0.00      0.00     99.43
                all      0.17      0.00      0.29      0.00      0.00     99.54
                all      0.22      0.00      3.67     24.75      0.00     71.35
                all      0.11      0.00      1.60     39.81      0.00     58.48
                all      0.03      0.00      0.48      0.30      0.00     99.19
end------
                all      0.09      0.00      0.42      0.01      0.00     99.48
                all      0.14      0.00      0.45      0.00      0.00     99.40
                all      0.17      0.00      0.51      0.00      0.00     99.32
                all      0.14      0.00      0.44      0.00      0.00     99.42
start----
                all      0.08      0.00      0.32      0.01      0.00     99.59
                all     74.11      0.00      0.86      0.00      0.00     25.03
                all     99.22      0.00      0.78      0.00      0.00      0.00
                all     99.32      0.00      0.68      0.00      0.00      0.00
                all     99.65      0.00      0.35      0.00      0.00      0.00
                all     99.49      0.00      0.49      0.00      0.00      0.02
                all     93.20      0.00      0.51      0.00      0.00      6.29
                all     48.31      0.00      0.22      0.00      0.00     51.47
                all      0.39      0.00      0.06      0.00      0.00     99.55
                all      0.36      0.00      0.21      0.00      0.00     99.43
                all      0.10      0.00      0.37      0.01      0.00     99.53
                all      0.11      0.00      0.36      0.01      0.00     99.53
                all      0.13      0.00      0.42      0.00      0.00     99.45
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.13      0.00      0.42      0.01      0.00     99.44
                all      0.10      0.00      0.34      0.03      0.00     99.54
                all      0.10      0.00      0.33      0.03      0.00     99.55
                all      0.10      0.00      0.34      0.04      0.00     99.53
                all      0.14      0.00      0.40      0.03      0.00     99.44
                all      0.10      0.00      0.35      0.03      0.00     99.52
                all      0.04      0.00      0.40      0.01      0.00     99.54
                all      0.29      0.00     21.57     20.08      0.00     58.06
                all      0.07      0.00      1.44     46.67      0.00     51.82
                all      0.07      0.00      1.38     39.70      0.00     58.84
                all      0.10      0.00      0.91     11.70      0.00     87.28
end------
                all      0.01      0.00      0.43      0.00      0.00     99.56
                all      0.14      0.00      0.75      0.01      0.00     99.09
                all      0.13      0.00      0.45      0.00      0.00     99.42
                all      0.17      0.00      0.53      0.00      0.00     99.30
                all      0.13      0.00      0.44      0.00      0.00     99.43
                all      0.14      0.00      0.43      0.00      0.00     99.42
start----
                all     15.30      0.00      0.66      0.01      0.00     84.03
                all     99.67      0.00      0.33      0.00      0.00      0.00
                all     99.47      0.00      0.53      0.00      0.00      0.00
                all     99.23      0.00      0.77      0.00      0.00      0.00
                all     99.19      0.00      0.81      0.00      0.00      0.00
                all     99.21      0.00      0.71      0.00      0.00      0.09
                all     93.62      0.00      0.54      0.00      0.00      5.83
                all     73.72      0.00      0.35      0.00      0.00     25.93
                all      6.18      0.00      0.19      0.01      0.00     93.62
                all      0.39      0.00      0.11      0.00      0.00     99.50
                all      0.22      0.00      0.35      0.00      0.00     99.43
                all      0.23      0.00     10.82     13.57      0.00     75.39
                all      0.07      0.00      1.51     44.17      0.00     54.25
                all      0.09      0.00      1.48     42.05      0.00     56.38
                all      0.09      0.00      1.41     23.79      0.00     74.71
                all      0.03      0.00      0.39      0.00      0.00     99.58
end------
                all      0.11      0.00      0.68      0.00      0.00     99.21
                all      0.17      0.00      0.67      0.01      0.00     99.16
                all      0.14      0.00      0.43      0.00      0.00     99.43
                all      0.14      0.00      0.44      0.00      0.00     99.42
                all      0.20      0.00      0.50      0.00      0.00     99.30
start----
                all      0.11      0.00      0.38      0.01      0.00     99.50
                all     78.88      0.00      0.63      0.00      0.00     20.49
                all     99.51      0.00      0.49      0.00      0.00      0.00
                all     99.34      0.00      0.66      0.00      0.00      0.00
                all     99.46      0.00      0.54      0.00      0.00      0.00
                all     99.60      0.00      0.33      0.00      0.00      0.07
                all     96.07      0.00      0.67      0.00      0.00      3.26
                all     82.47      0.00      0.52      0.00      0.00     17.00
                all     25.66      0.00      0.10      0.00      0.00     74.24
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.33      0.00      0.22      0.00      0.00     99.44
                all      0.20      0.00      2.26      0.06      0.00     97.49
                all      0.07      0.00      1.62     42.42      0.00     55.89
                all      0.12      0.00      1.54     46.76      0.00     51.58
                all      0.07      0.00      1.48     38.64      0.00     59.81
                all      0.04      0.00      0.60      1.67      0.00     97.69
end------
                all      0.10      0.00      0.67      0.00      0.00     99.23
                all      0.17      0.00      0.59      0.00      0.00     99.24
                all      0.14      0.00      0.43      0.00      0.00     99.43
                all      0.15      0.00      0.43      0.00      0.00     99.42
                all      0.18      0.00      0.53      0.00      0.00     99.28
start----
                all      0.13      0.00      0.40      0.01      0.00     99.46
                all     93.37      0.00      0.63      0.00      0.00      6.00
                all     99.47      0.00      0.53      0.00      0.00      0.00
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.50      0.00      0.50      0.00      0.00      0.00
                all     99.65      0.00      0.33      0.00      0.00      0.02
                all     97.49      0.00      0.82      0.00      0.00      1.69
                all     85.50      0.00      0.45      0.00      0.00     14.05
                all     32.63      0.00      0.11      0.00      0.00     67.26
                all      0.38      0.00      0.07      0.00      0.00     99.55
                all      0.36      0.00      0.21      0.00      0.00     99.44
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.09      0.00      0.36      0.00      0.00     99.55
                all      0.12      0.00      0.40      0.00      0.00     99.47
                all      0.11      0.00      0.35      0.00      0.00     99.54
                all      0.10      0.00      0.33      0.00      0.00     99.57
                all      0.12      0.00      0.42      0.01      0.00     99.45
                all      0.14      0.00      0.40      0.00      0.00     99.46
                all      0.10      0.00      0.33      0.00      0.00     99.57
                all      0.10      0.00      0.34      0.00      0.00     99.57
                all      0.14      0.00      0.40      0.02      0.00     99.44
                all      0.09      0.00      0.33      0.03      0.00     99.54
                all      0.09      0.00      0.41      0.05      0.00     99.44
                all      0.14      0.00      0.39      0.03      0.00     99.44
                all      0.10      0.00      0.33      0.03      0.00     99.54
                all      0.09      0.00      0.33      0.01      0.00     99.57
                all      0.11      0.00      0.38      0.00      0.00     99.52
                all      0.12      0.00      0.38      0.00      0.00     99.50
                all      0.10      0.00      0.35      0.00      0.00     99.56
                all      0.09      0.00      0.34      0.00      0.00     99.57
                all      0.14      0.00      0.41      0.00      0.00     99.46
                all      0.09      0.00      0.35      0.01      0.00     99.56
                all      0.10      0.00      0.33      0.00      0.00     99.57
                all      0.11      0.00      0.42      0.00      0.00     99.47
                all      0.03      0.00      0.33      0.00      0.00     99.64
                all      0.24      0.00     43.78     10.80      0.00     45.18
                all      0.12      0.00      1.56     48.50      0.00     49.83
                all      0.07      0.00      1.45     47.15      0.00     51.32
                all      0.07      0.00      1.42     46.67      0.00     51.84
                all      0.06      0.00      1.39     42.91      0.00     55.64
                all      0.12      0.00      1.47     36.82      0.00     61.58
                all      0.07      0.00      0.94      7.95      0.00     91.03
end------
                all      0.02      0.00      0.44      0.00      0.00     99.54
                all      0.18      0.00      0.88      0.00      0.00     98.94
                all      0.15      0.00      0.81      0.00      0.00     99.04
                all      0.13      0.00      0.76      0.01      0.00     99.10
                all      0.18      0.00      0.53      0.00      0.00     99.29
                all      0.15      0.00      0.43      0.00      0.00     99.42
                all      0.14      0.00      0.43      0.00      0.00     99.43
                all      0.13      0.00      0.44      0.00      0.00     99.43
start----
                all     38.94      0.00      0.71      0.00      0.00     60.34
                all     99.69      0.00      0.31      0.00      0.00      0.00
                all     99.43      0.00      0.57      0.00      0.00      0.00
                all     99.33      0.00      0.67      0.00      0.00      0.00
                all     99.51      0.00      0.49      0.00      0.00      0.00
                all     98.53      0.00      0.51      0.00      0.00      0.96
                all     89.82      0.00      0.49      0.00      0.00      9.69
                all     54.40      0.00      0.21      0.00      0.00     45.39
                all      0.41      0.00      0.07      0.00      0.00     99.51
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.07      0.00      0.74      0.00      0.00     99.18
                all      0.23      0.00     16.10     24.05      0.00     59.63
                all      0.06      0.00      1.42     46.43      0.00     52.09
                all      0.11      0.00      1.49     45.33      0.00     53.07
                all      0.07      0.00      1.44     45.78      0.00     52.70
                all      0.06      0.00      1.39     43.81      0.00     54.74
                all      0.07      0.00      1.46     39.65      0.00     58.82
                all      0.11      0.00      1.22     13.54      0.00     85.13
end------
                all      0.03      0.00      0.47      0.00      0.00     99.50
                all      0.14      0.00      0.81      0.00      0.00     99.05
                all      0.18      0.00      0.87      0.00      0.00     98.95
                all      0.14      0.00      0.70      0.01      0.00     99.15
                all      0.18      0.00      0.52      0.00      0.00     99.29
                all      0.19      0.00      0.52      0.00      0.00     99.29
                all      0.15      0.00      0.44      0.00      0.00     99.41
start----
                all      0.14      0.00      0.39      0.00      0.00     99.46
                all     51.86      0.00      0.67      0.00      0.00     47.47
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     99.57      0.00      0.43      0.00      0.00      0.00
                all     99.59      0.00      0.41      0.00      0.00      0.01
                all     99.00      0.00      0.74      0.00      0.00      0.25
                all     94.71      0.00      0.41      0.00      0.00      4.88
                all     80.60      0.00      0.30      0.00      0.00     19.10
                all     12.33      0.00      0.09      0.00      0.00     87.58
                all      0.42      0.00      0.13      0.00      0.00     99.45
                all      0.18      0.00      0.29      0.00      0.00     99.54
                all      0.23      0.00     19.19      0.00      0.00     80.58
                all      0.11      0.00      1.80     35.14      0.00     62.95
                all      0.07      0.00      1.51     44.72      0.00     53.70
                all      0.06      0.00      1.45     44.96      0.00     53.52
                all      0.08      0.00      1.50     44.72      0.00     53.70
                all      0.09      0.00      1.51     44.37      0.00     54.03
                all      0.07      0.00      1.46     34.46      0.00     64.01
                all      0.08      0.00      0.97      6.85      0.00     92.11
end------
                all      0.08      0.00      0.59      0.00      0.00     99.34
                all      0.14      0.00      0.81      0.00      0.00     99.04
                all      0.15      0.00      0.81      0.07      0.00     98.97
                all      0.17      0.00      0.74      0.01      0.00     99.08
                all      0.15      0.00      0.43      0.00      0.00     99.42
                all      0.14      0.00      0.43      0.00      0.00     99.43
                all      0.16      0.00      0.51      0.00      0.00     99.34
start----
                all      0.13      0.00      0.41      0.01      0.00     99.45
                all     60.48      0.00      0.59      0.00      0.00     38.93
                all     99.53      0.00      0.47      0.00      0.00      0.00
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.40      0.00      0.60      0.00      0.00      0.00
                all     99.68      0.00      0.32      0.00      0.00      0.00
                all     99.06      0.00      0.55      0.00      0.00      0.39
                all     89.75      0.00      0.70      0.00      0.00      9.55
                all     51.06      0.00      0.23      0.00      0.00     48.72
                all      0.54      0.00      0.07      0.00      0.00     99.39
                all      0.42      0.00      0.13      0.00      0.00     99.46
                all      0.14      0.00      0.34      0.00      0.00     99.51
                all      0.09      0.00      0.39      0.00      0.00     99.52
                all      0.10      0.00      0.53      0.00      0.00     99.37
                all      0.12      0.00      0.58      0.04      0.00     99.26
                all      0.09      0.00      0.36      0.00      0.00     99.54
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.12      0.00      0.42      0.00      0.00     99.46
                all      0.11      0.00      0.35      0.00      0.00     99.54
                all      0.09      0.00      0.36      0.00      0.00     99.54
                all      0.13      0.00      0.42      0.00      0.00     99.46
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.13      0.00      0.43      0.00      0.00     99.44
                all      0.11      0.00      0.38      0.00      0.00     99.51
                all      0.13      0.00      0.39      0.01      0.00     99.47
                all      0.09      0.00      0.36      0.00      0.00     99.55
                all      0.10      0.00      0.36      0.01      0.00     99.54
                all      0.14      0.00      0.41      0.01      0.00     99.44
                all      0.10      0.00      0.35      0.00      0.00     99.57
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.13      0.00      0.41      0.00      0.00     99.46
                all      0.09      0.00      0.34      0.01      0.00     99.55
                all      0.10      0.00      0.35      0.00      0.00     99.56
                all      0.12      0.00      0.40      0.00      0.00     99.48
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.10      0.00      0.34      0.00      0.00     99.56
                all      0.10      0.00      0.34      0.01      0.00     99.55
                all      0.13      0.00      0.40      0.00      0.00     99.47
                all      0.10      0.00      0.32      0.01      0.00     99.57
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.13      0.00      0.42      0.00      0.00     99.45
                all      0.08      0.00      0.33      0.00      0.00     99.59
                all      0.10      0.00      0.34      0.01      0.00     99.54
                all      0.14      0.00      0.42      0.00      0.00     99.46
